TEST,gs://birds2020/test/AMERICAN PIPIT/2.jpg,AMERICAN PIPIT
TEST,gs://birds2020/test/AMERICAN PIPIT/3.jpg,AMERICAN PIPIT
TEST,gs://birds2020/test/AMERICAN PIPIT/4.jpg,AMERICAN PIPIT
TEST,gs://birds2020/test/AMERICAN PIPIT/5.jpg,AMERICAN PIPIT
TEST,gs://birds2020/test/AMERICAN REDSTART/1.jpg,AMERICAN REDSTART
TEST,gs://birds2020/test/AMERICAN REDSTART/2.jpg,AMERICAN REDSTART
TEST,gs://birds2020/test/AMERICAN REDSTART/3.jpg,AMERICAN REDSTART
TEST,gs://birds2020/test/AMERICAN REDSTART/4.jpg,AMERICAN REDSTART
TEST,gs://birds2020/test/AMERICAN REDSTART/5.jpg,AMERICAN REDSTART
TEST,gs://birds2020/test/ANHINGA/1.jpg,ANHINGA
TEST,gs://birds2020/test/ANHINGA/2.jpg,ANHINGA
TEST,gs://birds2020/test/ANHINGA/3.jpg,ANHINGA
TEST,gs://birds2020/test/ANHINGA/4.jpg,ANHINGA
TEST,gs://birds2020/test/ANHINGA/5.jpg,ANHINGA
TEST,gs://birds2020/test/ANNAS HUMMINGBIRD/1.jpg,ANNAS HUMMINGBIRD
TEST,gs://birds2020/test/ANNAS HUMMINGBIRD/2.jpg,ANNAS HUMMINGBIRD
TEST,gs://birds2020/test/ANNAS HUMMINGBIRD/3.jpg,ANNAS HUMMINGBIRD
TEST,gs://birds2020/test/ANNAS HUMMINGBIRD/4.jpg,ANNAS HUMMINGBIRD
TEST,gs://birds2020/test/ANNAS HUMMINGBIRD/5.jpg,ANNAS HUMMINGBIRD
TEST,gs://birds2020/test/ANTBIRD/1.jpg,ANTBIRD
TEST,gs://birds2020/test/ANTBIRD/2.jpg,ANTBIRD
TEST,gs://birds2020/test/ANTBIRD/3.jpg,ANTBIRD
TEST,gs://birds2020/test/ANTBIRD/4.jpg,ANTBIRD
TEST,gs://birds2020/test/ANTBIRD/5.jpg,ANTBIRD
TEST,gs://birds2020/test/ARARIPE MANAKIN/1.jpg,ARARIPE MANAKIN
TEST,gs://birds2020/test/ARARIPE MANAKIN/2.jpg,ARARIPE MANAKIN
TEST,gs://birds2020/test/ARARIPE MANAKIN/3.jpg,ARARIPE MANAKIN
TEST,gs://birds2020/test/ARARIPE MANAKIN/4.jpg,ARARIPE MANAKIN
TEST,gs://birds2020/test/ARARIPE MANAKIN/5.jpg,ARARIPE MANAKIN
TEST,gs://birds2020/test/ASIAN CRESTED IBIS/1.jpg,ASIAN CRESTED IBIS
TEST,gs://birds2020/test/ASIAN CRESTED IBIS/2.jpg,ASIAN CRESTED IBIS
TEST,gs://birds2020/test/ASIAN CRESTED IBIS/3.jpg,ASIAN CRESTED IBIS
TEST,gs://birds2020/test/ASIAN CRESTED IBIS/4.jpg,ASIAN CRESTED IBIS
TEST,gs://birds2020/test/ASIAN CRESTED IBIS/5.jpg,ASIAN CRESTED IBIS
TEST,gs://birds2020/test/BALD EAGLE/1.jpg,BALD EAGLE
TEST,gs://birds2020/test/BALD EAGLE/2.jpg,BALD EAGLE
TEST,gs://birds2020/test/BALD EAGLE/3.jpg,BALD EAGLE
TEST,gs://birds2020/test/BALD EAGLE/4.jpg,BALD EAGLE
TEST,gs://birds2020/test/BALD EAGLE/5.jpg,BALD EAGLE
TEST,gs://birds2020/test/BALI STARLING/1.jpg,BALI STARLING
TEST,gs://birds2020/test/BALI STARLING/2.jpg,BALI STARLING
TEST,gs://birds2020/test/BALI STARLING/3.jpg,BALI STARLING
TEST,gs://birds2020/test/BALI STARLING/4.jpg,BALI STARLING
TEST,gs://birds2020/test/BALI STARLING/5.jpg,BALI STARLING
TEST,gs://birds2020/test/BALTIMORE ORIOLE/1.jpg,BALTIMORE ORIOLE
TEST,gs://birds2020/test/BALTIMORE ORIOLE/2.jpg,BALTIMORE ORIOLE
TEST,gs://birds2020/test/BALTIMORE ORIOLE/3.jpg,BALTIMORE ORIOLE
TEST,gs://birds2020/test/BALTIMORE ORIOLE/4.jpg,BALTIMORE ORIOLE
TEST,gs://birds2020/test/BALTIMORE ORIOLE/5.jpg,BALTIMORE ORIOLE
TEST,gs://birds2020/test/BANANAQUIT/1.jpg,BANANAQUIT
TEST,gs://birds2020/test/BANANAQUIT/2.jpg,BANANAQUIT
TEST,gs://birds2020/test/BANANAQUIT/3.jpg,BANANAQUIT
TEST,gs://birds2020/test/BANANAQUIT/4.jpg,BANANAQUIT
TEST,gs://birds2020/test/BANANAQUIT/5.jpg,BANANAQUIT
TEST,gs://birds2020/test/BAR-TAILED GODWIT/1.jpg,BAR-TAILED GODWIT
TEST,gs://birds2020/test/BAR-TAILED GODWIT/2.jpg,BAR-TAILED GODWIT
TEST,gs://birds2020/test/BAR-TAILED GODWIT/3.jpg,BAR-TAILED GODWIT
TEST,gs://birds2020/test/BAR-TAILED GODWIT/4.jpg,BAR-TAILED GODWIT
TEST,gs://birds2020/test/BAR-TAILED GODWIT/5.jpg,BAR-TAILED GODWIT
TEST,gs://birds2020/test/BARN OWL/1.jpg,BARN OWL
TEST,gs://birds2020/test/BARN OWL/2.jpg,BARN OWL
TEST,gs://birds2020/test/BARN OWL/3.jpg,BARN OWL
TEST,gs://birds2020/test/BARN OWL/4.jpg,BARN OWL
TEST,gs://birds2020/test/BARN OWL/5.jpg,BARN OWL
TEST,gs://birds2020/test/BARN SWALLOW/1.jpg,BARN SWALLOW
TEST,gs://birds2020/test/BARN SWALLOW/2.jpg,BARN SWALLOW
TEST,gs://birds2020/test/BARN SWALLOW/3.jpg,BARN SWALLOW
TEST,gs://birds2020/test/BARN SWALLOW/4.jpg,BARN SWALLOW
TEST,gs://birds2020/test/BARN SWALLOW/5.jpg,BARN SWALLOW
TEST,gs://birds2020/test/BARRED PUFFBIRD/1.jpg,BARRED PUFFBIRD
TEST,gs://birds2020/test/BARRED PUFFBIRD/2.jpg,BARRED PUFFBIRD
TEST,gs://birds2020/test/BARRED PUFFBIRD/3.jpg,BARRED PUFFBIRD
TEST,gs://birds2020/test/BARRED PUFFBIRD/4.jpg,BARRED PUFFBIRD
TEST,gs://birds2020/test/BARRED PUFFBIRD/5.jpg,BARRED PUFFBIRD
TEST,gs://birds2020/test/BAY-BREASTED WARBLER/1.jpg,BAY-BREASTED WARBLER
TEST,gs://birds2020/test/BAY-BREASTED WARBLER/2.jpg,BAY-BREASTED WARBLER
TEST,gs://birds2020/test/BAY-BREASTED WARBLER/3.jpg,BAY-BREASTED WARBLER
TEST,gs://birds2020/test/BAY-BREASTED WARBLER/4.jpg,BAY-BREASTED WARBLER
TEST,gs://birds2020/test/BAY-BREASTED WARBLER/5.jpg,BAY-BREASTED WARBLER
TEST,gs://birds2020/test/BEARDED BARBET/1.jpg,BEARDED BARBET
TEST,gs://birds2020/test/BEARDED BARBET/2.jpg,BEARDED BARBET
TEST,gs://birds2020/test/BEARDED BARBET/3.jpg,BEARDED BARBET
TEST,gs://birds2020/test/BEARDED BARBET/4.jpg,BEARDED BARBET
TEST,gs://birds2020/test/BEARDED BARBET/5.jpg,BEARDED BARBET
TEST,gs://birds2020/test/BELTED KINGFISHER/1.jpg,BELTED KINGFISHER
TEST,gs://birds2020/test/BELTED KINGFISHER/2.jpg,BELTED KINGFISHER
TEST,gs://birds2020/test/BELTED KINGFISHER/3.jpg,BELTED KINGFISHER
TEST,gs://birds2020/test/BELTED KINGFISHER/4.jpg,BELTED KINGFISHER
TEST,gs://birds2020/test/BELTED KINGFISHER/5.jpg,BELTED KINGFISHER
TEST,gs://birds2020/test/BIRD OF PARADISE/1.jpg,BIRD OF PARADISE
TEST,gs://birds2020/test/BIRD OF PARADISE/2.jpg,BIRD OF PARADISE
TEST,gs://birds2020/test/BIRD OF PARADISE/3.jpg,BIRD OF PARADISE
TEST,gs://birds2020/test/BIRD OF PARADISE/4.jpg,BIRD OF PARADISE
TEST,gs://birds2020/test/BIRD OF PARADISE/5.jpg,BIRD OF PARADISE
TEST,gs://birds2020/test/BLACK FRANCOLIN/1.jpg,BLACK FRANCOLIN
TEST,gs://birds2020/test/BLACK FRANCOLIN/2.jpg,BLACK FRANCOLIN
TEST,gs://birds2020/test/BLACK FRANCOLIN/3.jpg,BLACK FRANCOLIN
TEST,gs://birds2020/test/BLACK FRANCOLIN/4.jpg,BLACK FRANCOLIN
TEST,gs://birds2020/test/BLACK FRANCOLIN/5.jpg,BLACK FRANCOLIN
TEST,gs://birds2020/test/BLACK SKIMMER/1.jpg,BLACK SKIMMER
TEST,gs://birds2020/test/BLACK SKIMMER/2.jpg,BLACK SKIMMER
TEST,gs://birds2020/test/BLACK SKIMMER/3.jpg,BLACK SKIMMER
TEST,gs://birds2020/test/BLACK SKIMMER/4.jpg,BLACK SKIMMER
TEST,gs://birds2020/test/BLACK SKIMMER/5.jpg,BLACK SKIMMER
TEST,gs://birds2020/test/BLACK SWAN/1.jpg,BLACK SWAN
TEST,gs://birds2020/test/BLACK SWAN/2.jpg,BLACK SWAN
TEST,gs://birds2020/test/BLACK SWAN/3.jpg,BLACK SWAN
TEST,gs://birds2020/test/BLACK SWAN/4.jpg,BLACK SWAN
TEST,gs://birds2020/test/BLACK SWAN/5.jpg,BLACK SWAN
TEST,gs://birds2020/test/BLACK THROATED WARBLER/1.jpg,BLACK THROATED WARBLER
TEST,gs://birds2020/test/BLACK THROATED WARBLER/2.jpg,BLACK THROATED WARBLER
TEST,gs://birds2020/test/BLACK THROATED WARBLER/3.jpg,BLACK THROATED WARBLER
TEST,gs://birds2020/test/BLACK THROATED WARBLER/4.jpg,BLACK THROATED WARBLER
TEST,gs://birds2020/test/BLACK THROATED WARBLER/5.jpg,BLACK THROATED WARBLER
TEST,gs://birds2020/test/BLACK VULTURE/1.jpg,BLACK VULTURE
TEST,gs://birds2020/test/BLACK VULTURE/2.jpg,BLACK VULTURE
TEST,gs://birds2020/test/BLACK VULTURE/3.jpg,BLACK VULTURE
TEST,gs://birds2020/test/BLACK VULTURE/4.jpg,BLACK VULTURE
TEST,gs://birds2020/test/BLACK VULTURE/5.jpg,BLACK VULTURE
TEST,gs://birds2020/test/BLACK-CAPPED CHICKADEE/1.jpg,BLACK-CAPPED CHICKADEE
TEST,gs://birds2020/test/BLACK-CAPPED CHICKADEE/2.jpg,BLACK-CAPPED CHICKADEE
TEST,gs://birds2020/test/BLACK-CAPPED CHICKADEE/3.jpg,BLACK-CAPPED CHICKADEE
TEST,gs://birds2020/test/BLACK-CAPPED CHICKADEE/4.jpg,BLACK-CAPPED CHICKADEE
TEST,gs://birds2020/test/BLACK-CAPPED CHICKADEE/5.jpg,BLACK-CAPPED CHICKADEE
TEST,gs://birds2020/test/BLACK-NECKED GREBE/1.jpg,BLACK-NECKED GREBE
TEST,gs://birds2020/test/BLACK-NECKED GREBE/2.jpg,BLACK-NECKED GREBE
TEST,gs://birds2020/test/BLACK-NECKED GREBE/3.jpg,BLACK-NECKED GREBE
TEST,gs://birds2020/test/BLACK-NECKED GREBE/4.jpg,BLACK-NECKED GREBE
TEST,gs://birds2020/test/BLACK-NECKED GREBE/5.jpg,BLACK-NECKED GREBE
TEST,gs://birds2020/test/BLACK-THROATED SPARROW/1.jpg,BLACK-THROATED SPARROW
TEST,gs://birds2020/test/BLACK-THROATED SPARROW/2.jpg,BLACK-THROATED SPARROW
TEST,gs://birds2020/test/BLACK-THROATED SPARROW/3.jpg,BLACK-THROATED SPARROW
TEST,gs://birds2020/test/BLACK-THROATED SPARROW/4.jpg,BLACK-THROATED SPARROW
TEST,gs://birds2020/test/BLACK-THROATED SPARROW/5.jpg,BLACK-THROATED SPARROW
TEST,gs://birds2020/test/BLACKBURNIAM WARBLER/1.jpg,BLACKBURNIAM WARBLER
TEST,gs://birds2020/test/BLACKBURNIAM WARBLER/2.jpg,BLACKBURNIAM WARBLER
TEST,gs://birds2020/test/BLACKBURNIAM WARBLER/3.jpg,BLACKBURNIAM WARBLER
TEST,gs://birds2020/test/BLACKBURNIAM WARBLER/4.jpg,BLACKBURNIAM WARBLER
TEST,gs://birds2020/test/BLACKBURNIAM WARBLER/5.jpg,BLACKBURNIAM WARBLER
TEST,gs://birds2020/test/BLUE GROUSE/1.jpg,BLUE GROUSE
TEST,gs://birds2020/test/BLUE GROUSE/2.jpg,BLUE GROUSE
TEST,gs://birds2020/test/BLUE GROUSE/3.jpg,BLUE GROUSE
TEST,gs://birds2020/test/BLUE GROUSE/4.jpg,BLUE GROUSE
TEST,gs://birds2020/test/BLUE GROUSE/5.jpg,BLUE GROUSE
TEST,gs://birds2020/test/BLUE HERON/1.jpg,BLUE HERON
TEST,gs://birds2020/test/BLUE HERON/2.jpg,BLUE HERON
TEST,gs://birds2020/test/BLUE HERON/3.jpg,BLUE HERON
TEST,gs://birds2020/test/BLUE HERON/4.jpg,BLUE HERON
TEST,gs://birds2020/test/BLUE HERON/5.jpg,BLUE HERON
TEST,gs://birds2020/test/BOBOLINK/1.jpg,BOBOLINK
TEST,gs://birds2020/test/BOBOLINK/2.jpg,BOBOLINK
TEST,gs://birds2020/test/BOBOLINK/3.jpg,BOBOLINK
TEST,gs://birds2020/test/BOBOLINK/4.jpg,BOBOLINK
TEST,gs://birds2020/test/BOBOLINK/5.jpg,BOBOLINK
TEST,gs://birds2020/test/BROWN NOODY/1.jpg,BROWN NOODY
TEST,gs://birds2020/test/BROWN NOODY/2.jpg,BROWN NOODY
TEST,gs://birds2020/test/BROWN NOODY/3.jpg,BROWN NOODY
TEST,gs://birds2020/test/BROWN NOODY/4.jpg,BROWN NOODY
TEST,gs://birds2020/test/BROWN NOODY/5.jpg,BROWN NOODY
TEST,gs://birds2020/test/BROWN THRASHER/1.jpg,BROWN THRASHER
TEST,gs://birds2020/test/BROWN THRASHER/2.jpg,BROWN THRASHER
TEST,gs://birds2020/test/BROWN THRASHER/3.jpg,BROWN THRASHER
TEST,gs://birds2020/test/BROWN THRASHER/4.jpg,BROWN THRASHER
TEST,gs://birds2020/test/BROWN THRASHER/5.jpg,BROWN THRASHER
TEST,gs://birds2020/test/CACTUS WREN/1.jpg,CACTUS WREN
TEST,gs://birds2020/test/CACTUS WREN/2.jpg,CACTUS WREN
TEST,gs://birds2020/test/CACTUS WREN/3.jpg,CACTUS WREN
TEST,gs://birds2020/test/CACTUS WREN/4.jpg,CACTUS WREN
TEST,gs://birds2020/test/CACTUS WREN/5.jpg,CACTUS WREN
TEST,gs://birds2020/test/CALIFORNIA CONDOR/1.jpg,CALIFORNIA CONDOR
TEST,gs://birds2020/test/CALIFORNIA CONDOR/2.jpg,CALIFORNIA CONDOR
TEST,gs://birds2020/test/CALIFORNIA CONDOR/3.jpg,CALIFORNIA CONDOR
TEST,gs://birds2020/test/CALIFORNIA CONDOR/4.jpg,CALIFORNIA CONDOR
TEST,gs://birds2020/test/CALIFORNIA CONDOR/5.jpg,CALIFORNIA CONDOR
TEST,gs://birds2020/test/CALIFORNIA GULL/1.jpg,CALIFORNIA GULL
TEST,gs://birds2020/test/CALIFORNIA GULL/2.jpg,CALIFORNIA GULL
TEST,gs://birds2020/test/CALIFORNIA GULL/3.jpg,CALIFORNIA GULL
TEST,gs://birds2020/test/CALIFORNIA GULL/4.jpg,CALIFORNIA GULL
TEST,gs://birds2020/test/CALIFORNIA GULL/5.jpg,CALIFORNIA GULL
TEST,gs://birds2020/test/CALIFORNIA QUAIL/1.jpg,CALIFORNIA QUAIL
TEST,gs://birds2020/test/CALIFORNIA QUAIL/2.jpg,CALIFORNIA QUAIL
TEST,gs://birds2020/test/CALIFORNIA QUAIL/3.jpg,CALIFORNIA QUAIL
TEST,gs://birds2020/test/CALIFORNIA QUAIL/4.jpg,CALIFORNIA QUAIL
TEST,gs://birds2020/test/CALIFORNIA QUAIL/5.jpg,CALIFORNIA QUAIL
TEST,gs://birds2020/test/CANARY/1.jpg,CANARY
TEST,gs://birds2020/test/CANARY/2.jpg,CANARY
TEST,gs://birds2020/test/CANARY/3.jpg,CANARY
TEST,gs://birds2020/test/CANARY/4.jpg,CANARY
TEST,gs://birds2020/test/CANARY/5.jpg,CANARY
TEST,gs://birds2020/test/CAPE MAY WARBLER/1.jpg,CAPE MAY WARBLER
TEST,gs://birds2020/test/CAPE MAY WARBLER/2.jpg,CAPE MAY WARBLER
TEST,gs://birds2020/test/CAPE MAY WARBLER/3.jpg,CAPE MAY WARBLER
TEST,gs://birds2020/test/CAPE MAY WARBLER/4.jpg,CAPE MAY WARBLER
TEST,gs://birds2020/test/CAPE MAY WARBLER/5.jpg,CAPE MAY WARBLER
TEST,gs://birds2020/test/CAPUCHINBIRD/1.jpg,CAPUCHINBIRD
TEST,gs://birds2020/test/CAPUCHINBIRD/2.jpg,CAPUCHINBIRD
TEST,gs://birds2020/test/CAPUCHINBIRD/3.jpg,CAPUCHINBIRD
TEST,gs://birds2020/test/CAPUCHINBIRD/4.jpg,CAPUCHINBIRD
TEST,gs://birds2020/test/CAPUCHINBIRD/5.jpg,CAPUCHINBIRD
TEST,gs://birds2020/test/CARMINE BEE-EATER/1.jpg,CARMINE BEE-EATER
TEST,gs://birds2020/test/CARMINE BEE-EATER/2.jpg,CARMINE BEE-EATER
TEST,gs://birds2020/test/CARMINE BEE-EATER/3.jpg,CARMINE BEE-EATER
TEST,gs://birds2020/test/CARMINE BEE-EATER/4.jpg,CARMINE BEE-EATER
TEST,gs://birds2020/test/CARMINE BEE-EATER/5.jpg,CARMINE BEE-EATER
TEST,gs://birds2020/test/CASPIAN TERN/1.jpg,CASPIAN TERN
TEST,gs://birds2020/test/CASPIAN TERN/2.jpg,CASPIAN TERN
TEST,gs://birds2020/test/CASPIAN TERN/3.jpg,CASPIAN TERN
TEST,gs://birds2020/test/CASPIAN TERN/4.jpg,CASPIAN TERN
TEST,gs://birds2020/test/CASPIAN TERN/5.jpg,CASPIAN TERN
TEST,gs://birds2020/test/CASSOWARY/1.jpg,CASSOWARY
TEST,gs://birds2020/test/CASSOWARY/2.jpg,CASSOWARY
TEST,gs://birds2020/test/CASSOWARY/3.jpg,CASSOWARY
TEST,gs://birds2020/test/CASSOWARY/4.jpg,CASSOWARY
TEST,gs://birds2020/test/CASSOWARY/5.jpg,CASSOWARY
TEST,gs://birds2020/test/CHARA DE COLLAR/1.jpg,CHARA DE COLLAR
TEST,gs://birds2020/test/CHARA DE COLLAR/2.jpg,CHARA DE COLLAR
TEST,gs://birds2020/test/CHARA DE COLLAR/3.jpg,CHARA DE COLLAR
TEST,gs://birds2020/test/CHARA DE COLLAR/4.jpg,CHARA DE COLLAR
TEST,gs://birds2020/test/CHARA DE COLLAR/5.jpg,CHARA DE COLLAR
TEST,gs://birds2020/test/CHIPPING SPARROW/1.jpg,CHIPPING SPARROW
TEST,gs://birds2020/test/CHIPPING SPARROW/2.jpg,CHIPPING SPARROW
TEST,gs://birds2020/test/CHIPPING SPARROW/3.jpg,CHIPPING SPARROW
TEST,gs://birds2020/test/CHIPPING SPARROW/4.jpg,CHIPPING SPARROW
TEST,gs://birds2020/test/CHIPPING SPARROW/5.jpg,CHIPPING SPARROW
TEST,gs://birds2020/test/CHUKAR PARTRIDGE/1.jpg,CHUKAR PARTRIDGE
TEST,gs://birds2020/test/CHUKAR PARTRIDGE/2.jpg,CHUKAR PARTRIDGE
TEST,gs://birds2020/test/CHUKAR PARTRIDGE/3.jpg,CHUKAR PARTRIDGE
TEST,gs://birds2020/test/CHUKAR PARTRIDGE/4.jpg,CHUKAR PARTRIDGE
TEST,gs://birds2020/test/CHUKAR PARTRIDGE/5.jpg,CHUKAR PARTRIDGE
TEST,gs://birds2020/test/CINNAMON TEAL/1.jpg,CINNAMON TEAL
TEST,gs://birds2020/test/CINNAMON TEAL/2.jpg,CINNAMON TEAL
TEST,gs://birds2020/test/CINNAMON TEAL/3.jpg,CINNAMON TEAL
TEST,gs://birds2020/test/CINNAMON TEAL/4.jpg,CINNAMON TEAL
TEST,gs://birds2020/test/CINNAMON TEAL/5.jpg,CINNAMON TEAL
TEST,gs://birds2020/test/COCK OF THE  ROCK/1.jpg,COCK OF THE  ROCK
TEST,gs://birds2020/test/COCK OF THE  ROCK/2.jpg,COCK OF THE  ROCK
TEST,gs://birds2020/test/COCK OF THE  ROCK/3.jpg,COCK OF THE  ROCK
TEST,gs://birds2020/test/COCK OF THE  ROCK/4.jpg,COCK OF THE  ROCK
TEST,gs://birds2020/test/COCK OF THE  ROCK/5.jpg,COCK OF THE  ROCK
TEST,gs://birds2020/test/COCKATOO/1.jpg,COCKATOO
TEST,gs://birds2020/test/COCKATOO/2.jpg,COCKATOO
TEST,gs://birds2020/test/COCKATOO/3.jpg,COCKATOO
TEST,gs://birds2020/test/COCKATOO/4.jpg,COCKATOO
TEST,gs://birds2020/test/COCKATOO/5.jpg,COCKATOO
TEST,gs://birds2020/test/COMMON GRACKLE/1.jpg,COMMON GRACKLE
TEST,gs://birds2020/test/COMMON GRACKLE/2.jpg,COMMON GRACKLE
TEST,gs://birds2020/test/COMMON GRACKLE/3.jpg,COMMON GRACKLE
TEST,gs://birds2020/test/COMMON GRACKLE/4.jpg,COMMON GRACKLE
TEST,gs://birds2020/test/COMMON GRACKLE/5.jpg,COMMON GRACKLE
TEST,gs://birds2020/test/COMMON HOUSE MARTIN/1.jpg,COMMON HOUSE MARTIN
TEST,gs://birds2020/test/COMMON HOUSE MARTIN/2.jpg,COMMON HOUSE MARTIN
TEST,gs://birds2020/test/COMMON HOUSE MARTIN/3.jpg,COMMON HOUSE MARTIN
TEST,gs://birds2020/test/COMMON HOUSE MARTIN/4.jpg,COMMON HOUSE MARTIN
TEST,gs://birds2020/test/COMMON HOUSE MARTIN/5.jpg,COMMON HOUSE MARTIN
TEST,gs://birds2020/test/COMMON LOON/1.jpg,COMMON LOON
TEST,gs://birds2020/test/COMMON LOON/2.jpg,COMMON LOON
TEST,gs://birds2020/test/COMMON LOON/3.jpg,COMMON LOON
TEST,gs://birds2020/test/COMMON LOON/4.jpg,COMMON LOON
TEST,gs://birds2020/test/COMMON LOON/5.jpg,COMMON LOON
TEST,gs://birds2020/test/COMMON POORWILL/1.jpg,COMMON POORWILL
TEST,gs://birds2020/test/COMMON POORWILL/2.jpg,COMMON POORWILL
TEST,gs://birds2020/test/COMMON POORWILL/3.jpg,COMMON POORWILL
TEST,gs://birds2020/test/COMMON POORWILL/4.jpg,COMMON POORWILL
TEST,gs://birds2020/test/COMMON POORWILL/5.jpg,COMMON POORWILL
TEST,gs://birds2020/test/COMMON STARLING/1.jpg,COMMON STARLING
TEST,gs://birds2020/test/COMMON STARLING/2.jpg,COMMON STARLING
TEST,gs://birds2020/test/COMMON STARLING/3.jpg,COMMON STARLING
TEST,gs://birds2020/test/COMMON STARLING/4.jpg,COMMON STARLING
TEST,gs://birds2020/test/COMMON STARLING/5.jpg,COMMON STARLING
TEST,gs://birds2020/test/COUCHS KINGBIRD/1.jpg,COUCHS KINGBIRD
TEST,gs://birds2020/test/COUCHS KINGBIRD/2.jpg,COUCHS KINGBIRD
TEST,gs://birds2020/test/COUCHS KINGBIRD/3.jpg,COUCHS KINGBIRD
TEST,gs://birds2020/test/COUCHS KINGBIRD/4.jpg,COUCHS KINGBIRD
TEST,gs://birds2020/test/COUCHS KINGBIRD/5.jpg,COUCHS KINGBIRD
TEST,gs://birds2020/test/CRESTED AUKLET/1.jpg,CRESTED AUKLET
TEST,gs://birds2020/test/CRESTED AUKLET/2.jpg,CRESTED AUKLET
TEST,gs://birds2020/test/CRESTED AUKLET/3.jpg,CRESTED AUKLET
TEST,gs://birds2020/test/CRESTED AUKLET/4.jpg,CRESTED AUKLET
TEST,gs://birds2020/test/CRESTED AUKLET/5.jpg,CRESTED AUKLET
TEST,gs://birds2020/test/CRESTED CARACARA/1.jpg,CRESTED CARACARA
TEST,gs://birds2020/test/CRESTED CARACARA/2.jpg,CRESTED CARACARA
TEST,gs://birds2020/test/CRESTED CARACARA/3.jpg,CRESTED CARACARA
TEST,gs://birds2020/test/CRESTED CARACARA/4.jpg,CRESTED CARACARA
TEST,gs://birds2020/test/CRESTED CARACARA/5.jpg,CRESTED CARACARA
